filename,L(m),W(m),xFeed(m),yFeed(m),Gmax_dBi,S11_dB,InputResistance_ohm,InputReactance_ohm
ant_0976.png,2.65E-02,3.35E-02,6.07E-03,-3.07E-04,5.4733,-9.1427,46.3902,35.694
ant_0977.png,3.04E-02,3.85E-02,1.10E-02,9.95E-04,5.3907,-3.649,16.2303,36.3951
ant_0978.png,2.60E-02,3.46E-02,-9.93E-03,-1.69E-04,5.5273,-10.2772,88.9081,-18.0854
ant_0979.png,2.82E-02,3.41E-02,6.46E-03,-8.90E-04,5.3992,-4.3382,21.447,41.0539
ant_0980.png,2.88E-02,3.57E-02,1.28E-02,-9.30E-04,5.5293,-11.2173,29.6642,8.4474
ant_0981.png,2.97E-02,3.52E-02,2.47E-03,-3.33E-04,2.4722,-0.422,4.3823,80.6741
ant_0982.png,2.93E-02,3.38E-02,-6.30E-03,-1.35E-03,5.2369,-2.4072,13.7576,49.0026
ant_0983.png,2.83E-02,3.73E-02,1.99E-03,1.47E-03,2.679,-0.4916,5.0833,80.4121
ant_0984.png,2.69E-02,3.53E-02,-8.16E-03,1.35E-03,5.5374,-17.0984,49.4074,14.0082
ant_0985.png,2.76E-02,3.78E-02,-1.18E-02,5.82E-04,5.5871,-21.8712,42.6324,1.2244
ant_0986.png,2.71E-02,3.40E-02,-1.07E-02,1.94E-04,5.5334,-16.8885,56.3958,-13.9578
ant_0987.png,2.76E-02,3.95E-02,1.10E-02,1.47E-03,5.5932,-15.3063,40.9998,12.9609
ant_0988.png,2.70E-02,3.79E-02,4.03E-03,-1.39E-03,5.1361,-2.2183,17.8408,65.715
ant_0989.png,2.74E-02,3.70E-02,-1.97E-03,7.61E-04,3.5502,-0.6197,6.2095,78.6116
ant_0990.png,2.92E-02,4.07E-02,-1.11E-02,-6.93E-04,5.4866,-5.9746,25.4496,33.4376
ant_0991.png,2.99E-02,3.42E-02,-5.59E-03,2.21E-04,4.9544,-1.3937,9.6642,59.002
ant_0992.png,2.75E-02,3.88E-02,1.10E-02,-1.29E-03,5.5958,-18.0089,43.0969,9.5323
ant_0993.png,2.84E-02,3.42E-02,-1.22E-02,5.46E-05,5.525,-13.8174,33.1069,1.2058
ant_0994.png,2.89E-02,3.86E-02,-4.63E-03,4.84E-04,4.6893,-1.2711,10.9477,70.1048
ant_0995.png,2.96E-02,3.69E-02,3.68E-03,-5.25E-04,3.9005,-0.7141,6.5972,74.1543
ant_0996.png,3.03E-02,3.44E-02,6.90E-03,6.96E-04,5.1402,-1.8183,10.934,51.7664
ant_0997.png,3.02E-02,3.39E-02,-1.21E-02,3.59E-04,5.4598,-5.898,19.2352,19.6293
ant_0998.png,2.73E-02,3.97E-02,-9.91E-03,1.47E-03,5.5869,-15.4349,44.7928,15.3861
ant_0999.png,2.60E-02,3.65E-02,-1.01E-02,-1.04E-03,5.5586,-11.4054,82.2169,-15.6398
ant_1000.png,2.94E-02,3.51E-02,-1.43E-03,3.12E-05,0.0093,-0.2948,3.2179,83.5207
ant_1001.png,3.05E-02,3.92E-02,1.62E-03,-5.58E-05,-0.6259,-0.3316,4.2118,92.3096
ant_1002.png,2.86E-02,3.58E-02,-6.34E-03,7.13E-04,5.3237,-3.0587,17.497,48.6438
ant_1003.png,2.70E-02,3.41E-02,4.09E-03,1.20E-03,5.2767,-2.9552,20.9518,58.7784
ant_1004.png,2.62E-02,3.47E-02,-9.06E-03,8.62E-04,5.5336,-12.8664,79.0096,-4.4352
ant_1005.png,2.81E-02,3.84E-02,8.43E-03,-5.62E-04,5.5157,-6.7526,28.1879,32.1539
ant_1006.png,2.74E-02,3.69E-02,1.13E-02,-1.40E-03,5.5809,-31.4212,47.7734,-1.3912
ant_1007.png,3.01E-02,3.55E-02,1.19E-02,-3.21E-04,5.476,-5.3515,18.7309,23.7615
ant_1008.png,2.63E-02,4.09E-02,-8.75E-03,-8.48E-04,5.5959,-13.4645,62.0005,20.9944
ant_1009.png,3.07E-02,3.51E-02,-1.31E-02,-1.46E-04,5.4422,-4.8033,17.0359,24.4587
ant_1010.png,2.92E-02,3.79E-02,-9.86E-03,9.08E-04,5.4851,-5.6339,22.3268,30.2227
ant_1011.png,3.08E-02,3.70E-02,-3.94E-03,-6.66E-04,3.4087,-0.5947,5.6723,75.9314
ant_1012.png,2.67E-02,3.47E-02,8.34E-03,-9.77E-04,5.5385,-18.2354,56.9373,11.1997
ant_1013.png,2.68E-02,3.88E-02,-9.39E-03,-1.53E-03,5.592,-18.1283,52.0698,12.5884
ant_1014.png,2.79E-02,3.94E-02,8.77E-03,5.02E-04,5.5341,-7.4043,30.8442,31.6807
ant_1015.png,2.83E-02,3.75E-02,1.10E-02,-9.24E-04,5.5623,-11.0787,31.4306,13.6754
ant_1016.png,3.02E-02,3.50E-02,-1.00E-02,-1.37E-03,5.4182,-4.2079,16.8254,30.9435
ant_1017.png,3.08E-02,3.74E-02,-1.15E-02,-5.01E-04,5.4029,-3.76,15.951,34.0251
ant_1018.png,3.11E-02,3.70E-02,1.23E-02,-6.74E-04,5.3981,-3.583,14.6607,32.2251
ant_1019.png,2.75E-02,3.88E-02,-5.68E-03,1.41E-03,5.3536,-3.6408,23.6505,53.9406
ant_1020.png,2.83E-02,3.87E-02,1.29E-03,1.54E-03,0.542,-0.3571,4.0929,86.2869
ant_1021.png,3.00E-02,4.09E-02,-9.55E-03,7.93E-04,5.2736,-3.096,18.09,49.6095
ant_1022.png,2.95E-02,4.00E-02,-1.14E-02,-5.24E-04,5.4821,-5.5897,23.2813,32.5859
ant_1023.png,3.03E-02,3.64E-02,-6.47E-03,-9.54E-04,4.986,-1.5642,10.2987,56.3405
ant_1024.png,2.60E-02,3.84E-02,-9.17E-03,4.95E-05,5.5826,-13.3516,77.2674,2.3179
ant_1025.png,2.76E-02,3.71E-02,-2.05E-03,7.25E-04,3.519,-0.6169,6.198,78.7626
ant_1026.png,2.90E-02,3.87E-02,-1.22E-02,4.87E-04,5.5463,-8.1751,26.6569,20.3076
ant_1027.png,2.99E-02,3.87E-02,-9.13E-03,-5.25E-04,5.3527,-3.2987,16.9641,43.4952
ant_1028.png,2.93E-02,3.51E-02,-6.93E-03,1.36E-03,5.2903,-2.7181,14.8208,46.5836
ant_1029.png,2.92E-02,3.53E-02,-1.17E-02,-1.09E-03,5.5094,-8.6575,25.6658,14.7437
ant_1030.png,2.89E-02,3.51E-02,-6.77E-03,1.25E-03,5.3434,-3.2515,17.2065,44.8673
ant_1031.png,2.81E-02,3.36E-02,2.00E-03,-1.34E-04,3.3652,-0.4982,4.8322,76.8828
ant_1032.png,2.88E-02,3.54E-02,1.28E-02,-2.07E-04,5.531,-11.0812,29.3089,8.2166
ant_1033.png,3.07E-02,3.45E-02,3.69E-03,1.16E-03,3.5796,-0.5601,5.2097,74.5841
ant_1034.png,2.75E-02,3.76E-02,-9.52E-03,-1.75E-04,5.5733,-15.06,40.2835,12.8435
ant_1035.png,2.61E-02,3.85E-02,2.09E-03,3.93E-04,4.3712,-0.9562,10.1168,81.3909
ant_1036.png,2.79E-02,3.80E-02,-1.11E-02,2.19E-04,5.5787,-14.9931,37.3236,9.1365
ant_1037.png,2.73E-02,3.89E-02,-1.52E-03,-6.21E-04,2.1625,-0.4631,5.2096,85.1673
ant_1038.png,2.79E-02,3.72E-02,-1.16E-02,-1.20E-03,5.5745,-17.3668,38.6336,3.8901
ant_1039.png,3.11E-02,3.92E-02,4.46E-03,1.16E-03,3.34,-0.6438,6.5244,79.2223
ant_1040.png,2.91E-02,4.09E-02,-2.87E-03,-1.21E-03,2.647,-0.5838,6.9201,88.1118
ant_1041.png,2.72E-02,3.48E-02,9.39E-03,1.28E-04,5.5476,-25.729,48.8473,4.9861
ant_1042.png,2.72E-02,3.86E-02,4.20E-03,-4.23E-04,5.1077,-2.1375,17.696,67.2472
ant_1043.png,2.89E-02,4.04E-02,-5.97E-03,1.23E-03,4.998,-1.8999,14.741,64.2588
ant_1044.png,2.74E-02,3.98E-02,8.96E-03,-7.85E-04,5.5638,-9.8331,37.8311,27.0068
ant_1045.png,3.00E-02,3.95E-02,-1.29E-02,-1.15E-03,5.4462,-5.0343,20.3127,31.2401
ant_1046.png,3.05E-02,3.36E-02,-1.26E-02,-3.08E-05,5.4489,-5.6721,18.5006,19.5578
ant_1047.png,2.78E-02,3.93E-02,-5.70E-03,1.14E-03,5.2789,-2.9594,20.3198,57.2709
ant_1048.png,3.08E-02,3.49E-02,-4.61E-03,9.17E-04,4.1738,-0.7316,6.2557,70.0395
ant_1049.png,3.07E-02,3.87E-02,4.85E-03,1.23E-03,3.9273,-0.7914,7.4135,74.8596
ant_1050.png,2.91E-02,3.94E-02,-1.10E-02,-7.84E-04,5.5104,-6.5904,25.2964,28.4706
ant_1051.png,2.73E-02,3.89E-02,-2.39E-03,-8.69E-04,3.9245,-0.7826,8.1808,80.8517
ant_1052.png,3.02E-02,3.63E-02,-1.30E-02,3.05E-04,5.4707,-5.5748,18.9471,22.0844
ant_1053.png,3.10E-02,3.62E-02,1.07E-02,-5.92E-04,5.3754,-3.1639,13.578,34.7367
ant_1054.png,2.75E-02,4.02E-02,-9.06E-03,-1.06E-03,5.5555,-9.6777,37.8144,27.6474
ant_1055.png,2.76E-02,4.07E-02,1.09E-02,-2.57E-04,5.5982,-13.0622,41.0664,18.6297
ant_1056.png,2.97E-02,3.71E-02,1.07E-02,-1.46E-03,5.4675,-5.3539,19.8277,26.8521
ant_1057.png,3.12E-02,3.55E-02,-2.20E-03,1.11E-03,0.8138,-0.325,3.5525,83.5907
ant_1058.png,2.75E-02,3.93E-02,-5.12E-03,-1.32E-03,5.2448,-2.7357,20.2322,61.0367
ant_1059.png,2.85E-02,4.01E-02,1.87E-03,-3.50E-04,1.2904,-0.4357,5.2683,89.3463
ant_1060.png,2.80E-02,3.80E-02,-3.30E-03,5.76E-04,4.4035,-0.9972,9.3641,74.8647
ant_1061.png,2.87E-02,3.41E-02,1.03E-02,-7.67E-04,5.5129,-9.602,27.6625,13.4913
ant_1062.png,2.64E-02,3.70E-02,1.02E-02,-7.31E-04,5.5798,-15.3755,69.5706,-5.7103
ant_1063.png,2.71E-02,3.53E-02,1.08E-02,5.95E-04,5.5595,-23.0344,53.6456,-6.3502
ant_1064.png,2.94E-02,3.68E-02,1.29E-02,-4.80E-04,5.5148,-7.972,24.354,16.3307
ant_1065.png,2.68E-02,3.66E-02,8.15E-03,1.15E-03,5.557,-15.4301,49.7985,17.1356
ant_1066.png,2.86E-02,3.51E-02,-1.14E-02,-9.24E-04,5.5295,-11.6052,30.4131,8.2378
ant_1067.png,3.01E-02,4.01E-02,-6.87E-03,-1.96E-04,4.8851,-1.6123,12.3731,63.9454
ant_1068.png,2.61E-02,3.52E-02,-1.03E-02,-4.89E-04,5.54,-10.1601,87.9652,-20.8602
ant_1069.png,2.65E-02,3.38E-02,9.15E-03,1.22E-03,5.5277,-14.7243,72.2867,-2.726
ant_1070.png,2.95E-02,3.70E-02,-1.16E-02,9.03E-04,5.5045,-6.8465,22.8205,21.2257
ant_1071.png,2.86E-02,3.67E-02,-1.08E-02,-1.25E-03,5.5391,-9.9363,28.8345,14.259
ant_1072.png,2.91E-02,3.85E-02,-1.09E-02,-5.43E-04,5.519,-6.969,25.1522,25.4502
ant_1073.png,2.62E-02,3.69E-02,-8.70E-03,5.22E-04,5.5617,-15.1316,70.7631,4.101
ant_1074.png,2.78E-02,3.73E-02,1.07E-02,8.25E-04,5.5754,-15.3127,37.7509,8.8806
ant_1075.png,2.96E-02,3.59E-02,1.16E-02,-1.38E-03,5.4912,-6.5596,21.7801,20.9317
ant_1076.png,3.03E-02,3.43E-02,-1.05E-02,8.07E-04,5.4306,-4.381,16.7767,28.6733
ant_1077.png,2.73E-02,3.86E-02,-1.03E-02,1.25E-03,5.5891,-20.1554,45.5577,8.3087
ant_1078.png,2.79E-02,3.41E-02,4.62E-03,-4.91E-04,5.1905,-2.2652,15.4497,57.6127
ant_1079.png,2.99E-02,3.56E-02,-4.27E-03,1.36E-03,4.3513,-0.8494,7.3044,70.2825
ant_1080.png,2.75E-02,3.79E-02,1.06E-02,-6.68E-04,5.5883,-18.6842,42.5303,7.8069
ant_1081.png,2.68E-02,3.90E-02,-5.37E-03,1.03E-03,5.4042,-4.3704,29.8979,55.1478
ant_1082.png,3.10E-02,3.66E-02,6.13E-03,2.59E-05,4.6611,-1.0973,8.1606,62.6707
ant_1083.png,2.89E-02,3.58E-02,1.00E-02,-4.76E-04,5.5126,-7.0077,24.0282,22.8181
ant_1084.png,3.01E-02,3.95E-02,3.63E-03,-2.70E-04,3.0739,-0.6036,6.5351,82.922
ant_1085.png,2.67E-02,3.53E-02,-3.92E-03,-8.87E-05,5.2664,-2.8297,21.6614,62.5577
ant_1086.png,2.63E-02,3.38E-02,1.95E-03,1.09E-03,4.6656,-0.998,9.3351,74.653
ant_1087.png,2.78E-02,3.42E-02,1.02E-02,5.02E-04,5.5363,-17.4216,38.9378,4.608
ant_1088.png,2.82E-02,3.84E-02,-1.05E-02,3.66E-05,5.5642,-10.8073,32.8723,17.378
ant_1089.png,2.99E-02,3.66E-02,1.18E-02,-5.63E-04,5.4911,-5.7671,19.8564,22.8772
ant_1090.png,2.78E-02,3.64E-02,4.63E-03,-3.91E-04,5.1799,-2.2868,16.1071,59.1533
ant_1091.png,2.82E-02,3.69E-02,-2.40E-03,-1.08E-03,3.5512,-0.6271,6.211,77.9695
ant_1092.png,3.09E-02,3.72E-02,-1.06E-02,3.44E-04,5.3661,-3.2269,14.6504,37.5317
ant_1093.png,2.79E-02,3.83E-02,8.75E-03,2.53E-04,5.5435,-8.4075,31.9549,27.4239
ant_1094.png,2.62E-02,3.83E-02,-9.29E-03,-1.27E-03,5.5822,-14.6547,72.6662,1.2272
ant_1095.png,2.90E-02,4.00E-02,-1.71E-03,5.37E-04,0.3953,-0.3903,4.8131,90.5276
ant_1096.png,2.98E-02,3.82E-02,1.03E-02,1.90E-04,5.4481,-4.2662,18.2509,34.305
ant_1097.png,2.94E-02,3.44E-02,1.16E-02,9.06E-04,5.4969,-7.5717,22.9556,15.5534
ant_1098.png,2.69E-02,4.06E-02,-2.25E-03,-6.47E-04,3.7282,-0.7813,9.0227,86.4645
ant_1099.png,2.74E-02,3.79E-02,-8.94E-03,-1.05E-03,5.5606,-12.7867,39.661,18.2721
ant_1100.png,3.03E-02,3.46E-02,-1.23E-02,-9.91E-04,5.4508,-5.5608,18.8638,21.969
ant_1101.png,2.62E-02,3.95E-02,-4.53E-03,9.58E-04,5.3562,-3.7388,31.5286,65.402
ant_1102.png,2.79E-02,3.37E-02,5.08E-03,9.96E-04,5.2886,-2.993,18.3192,51.86
ant_1103.png,2.85E-02,3.38E-02,1.58E-03,-7.20E-04,1.9484,-0.3554,3.6051,79.3961
ant_1104.png,2.71E-02,3.38E-02,-1.00E-02,9.77E-04,5.5285,-20.7226,54.7703,-8.4134
ant_1105.png,3.10E-02,3.92E-02,5.44E-03,2.70E-04,4.081,-0.8541,7.8511,73.8136
ant_1106.png,3.03E-02,4.04E-02,-9.16E-03,-1.53E-03,5.1922,-2.7511,16.5721,51.2975
ant_1107.png,3.09E-02,3.71E-02,-1.12E-02,-2.21E-04,5.3986,-3.6413,15.5704,34.4493
ant_1108.png,3.06E-02,4.00E-02,-1.04E-02,-8.15E-04,5.2901,-3.012,16.1512,45.6283
ant_1109.png,2.97E-02,3.93E-02,-1.22E-02,9.44E-04,5.4865,-5.7092,21.9367,28.6973
ant_1110.png,2.93E-02,3.52E-02,1.06E-02,1.14E-04,5.5047,-6.7753,22.5384,21.0944
ant_1111.png,2.78E-02,3.57E-02,1.20E-02,2.66E-04,5.5584,-20.7395,41.7263,-1.5912
ant_1112.png,2.98E-02,3.63E-02,1.11E-02,-1.43E-04,5.484,-5.3725,19.1004,24.6439
ant_1113.png,2.93E-02,3.69E-02,8.96E-03,5.07E-04,5.451,-4.4784,19.0841,34.0509
ant_1114.png,2.70E-02,3.36E-02,1.03E-02,3.62E-04,5.5307,-19.0607,58.1753,-8.912
ant_1115.png,2.98E-02,4.01E-02,9.45E-03,-1.69E-04,5.3571,-3.3113,17.5089,44.7952
ant_1116.png,2.93E-02,3.83E-02,-9.04E-03,-1.02E-03,5.4241,-4.3234,20.0185,38.051
ant_1117.png,3.08E-02,3.73E-02,-1.21E-02,-8.21E-04,5.4101,-4.0815,16.5646,31.7249
ant_1118.png,2.75E-02,4.03E-02,2.46E-03,4.79E-04,3.5292,-0.7164,8.1153,85.4168
ant_1119.png,2.97E-02,3.97E-02,8.98E-03,1.34E-03,5.3331,-3.3352,17.6763,44.8898
ant_1120.png,2.99E-02,3.58E-02,7.06E-03,9.34E-04,5.1996,-2.1471,12.7315,50.9204
ant_1121.png,2.95E-02,3.86E-02,-9.64E-03,1.84E-04,5.4373,-4.3465,19.7215,37.0906
ant_1122.png,3.03E-02,3.50E-02,-1.25E-02,1.34E-04,5.4651,-5.604,19.0624,22.1406
ant_1123.png,2.97E-02,3.50E-02,8.92E-03,1.96E-04,5.4159,-3.8424,16.7187,35.2586
ant_1124.png,2.60E-02,4.01E-02,1.06E-02,-4.06E-04,5.6198,-12.238,82.3149,1.2549
ant_1125.png,2.68E-02,3.61E-02,-1.15E-02,6.90E-04,5.5681,-15.1414,61.3874,-16.0626
ant_1126.png,2.63E-02,3.91E-02,8.05E-03,-1.05E-03,5.5803,-12.4065,60.0368,25.1244
ant_1127.png,2.66E-02,3.55E-02,4.29E-03,1.39E-03,5.3394,-3.5797,25.8561,58.7922
ant_1128.png,3.12E-02,3.91E-02,-7.19E-03,-8.87E-04,4.7485,-1.3191,9.8271,62.6421
ant_1129.png,2.93E-02,3.36E-02,-2.23E-03,5.90E-04,2.7622,-0.4233,4.1945,78.0711
ant_1130.png,2.83E-02,3.98E-02,1.18E-02,2.67E-04,5.5817,-10.7866,33.3801,18.2067
ant_1131.png,2.68E-02,3.74E-02,-9.47E-03,-7.21E-04,5.5785,-25.0028,54.0154,4.2573
ant_1132.png,2.77E-02,3.63E-02,-2.87E-03,9.29E-04,4.438,-0.9592,8.587,72.3453
ant_1133.png,2.78E-02,4.00E-02,5.42E-03,-1.54E-03,5.1918,-2.5433,19.0297,61.8184
ant_1134.png,2.96E-02,3.36E-02,-1.25E-02,3.53E-04,5.4827,-7.7693,22.5612,12.353
ant_1135.png,2.90E-02,3.52E-02,9.88E-03,-5.67E-04,5.5014,-6.6776,23.0489,23.1399
ant_1136.png,2.88E-02,3.60E-02,-4.29E-03,-1.04E-03,4.7773,-1.2365,10.0734,67.2492
ant_1137.png,2.65E-02,3.58E-02,9.85E-03,1.38E-03,5.56,-15.6625,69.1924,-4.2231
ant_1138.png,2.77E-02,3.51E-02,9.68E-03,-6.74E-04,5.5466,-15.7881,39.0145,9.5234
ant_1139.png,3.04E-02,3.78E-02,-1.06E-02,-9.31E-04,5.3956,-3.8148,16.8597,36.0305
ant_1140.png,2.86E-02,3.37E-02,9.70E-03,1.03E-03,5.5021,-9.0525,27.1917,15.8837
ant_1141.png,2.61E-02,3.60E-02,-8.13E-03,-1.23E-03,5.5445,-14.4529,71.3503,8.663
ant_1142.png,3.07E-02,4.07E-02,1.05E-02,9.51E-04,5.2571,-2.8242,15.5283,46.9227
ant_1143.png,3.01E-02,3.99E-02,9.07E-03,-1.54E-03,5.2349,-2.7538,15.5549,48.2446
ant_1144.png,2.61E-02,3.88E-02,9.76E-03,-1.35E-03,5.5981,-13.9443,74.9109,2.9963
ant_1145.png,2.72E-02,3.44E-02,-1.20E-02,4.44E-04,5.538,-15.645,54.8054,-16.8541
ant_1146.png,2.78E-02,3.45E-02,1.12E-02,-6.37E-04,5.5425,-20.6104,41.8431,-2.6106
ant_1147.png,2.82E-02,3.65E-02,1.15E-02,-1.08E-03,5.5599,-13.6615,33.9245,6.8348
ant_1148.png,3.00E-02,3.93E-02,-1.51E-03,9.43E-04,-0.2569,-0.3299,4.0536,90.3401
ant_1149.png,2.93E-02,4.08E-02,-4.78E-03,-1.35E-03,4.3512,-1.1014,10.6291,76.249
ant_1150.png,3.06E-02,3.79E-02,-2.25E-03,-1.31E-03,0.9826,-0.3759,4.1947,84.7386
ant_1151.png,2.94E-02,3.53E-02,-1.00E-02,-1.25E-03,5.4752,-5.9174,21.295,25.3297
ant_1152.png,2.62E-02,3.49E-02,-1.39E-03,-1.26E-03,3.9507,-0.6126,6.07,77.9997
ant_1153.png,2.72E-02,3.45E-02,-6.18E-03,1.05E-03,5.4634,-6.8803,32.865,37.4481
ant_1154.png,2.87E-02,3.95E-02,1.00E-02,-4.42E-04,5.52,-6.4409,25.8229,30.5216
ant_1155.png,2.89E-02,4.01E-02,-9.65E-03,1.05E-03,5.468,-5.4986,24.917,36.4337
ant_1156.png,3.11E-02,3.94E-02,-1.15E-02,3.11E-05,5.3227,-3.0643,15.4643,42.7155
ant_1157.png,2.64E-02,3.39E-02,-1.02E-02,2.97E-04,5.5242,-11.7926,76.5173,-19.5303
ant_1158.png,2.88E-02,3.99E-02,-9.74E-03,-1.40E-03,5.4775,-5.8183,25.1845,34.229
ant_1159.png,2.92E-02,3.87E-02,-3.64E-03,-1.29E-03,3.882,-0.7738,7.6217,77.587
ant_1160.png,2.64E-02,3.44E-02,-8.71E-03,-1.35E-03,5.5285,-14.9254,71.8487,-0.537
ant_1161.png,2.98E-02,3.77E-02,1.20E-02,-3.21E-04,5.4949,-6.0265,21.4822,24.8251
ant_1162.png,2.67E-02,3.50E-02,-1.05E-02,-3.24E-04,5.548,-15.0403,64.6663,-14.2553
ant_1163.png,2.85E-02,3.93E-02,-3.91E-03,9.03E-04,4.4051,-1.0565,10.081,75.679
ant_1164.png,2.80E-02,3.53E-02,1.56E-03,-8.33E-04,2.1438,-0.3903,4.0673,80.8698
ant_1165.png,2.89E-02,4.02E-02,-5.71E-03,1.52E-03,4.9467,-1.7745,14.0587,65.4176
ant_1166.png,3.03E-02,3.88E-02,-1.31E-03,1.13E-04,-0.7371,-0.3054,3.7881,90.9027
ant_1167.png,2.76E-02,3.71E-02,4.88E-03,2.09E-04,5.2432,-2.6578,18.4562,58.1221
ant_1168.png,2.74E-02,4.04E-02,4.52E-03,5.30E-05,5.0372,-2.0185,17.8305,70.6575
ant_1169.png,3.10E-02,3.55E-02,-1.32E-02,9.29E-04,5.411,-4.2866,16.069,27.531
ant_1170.png,2.64E-02,3.53E-02,-5.53E-03,1.42E-04,5.466,-6.8445,41.6492,45.8473
ant_1171.png,2.66E-02,3.79E-02,-1.08E-02,1.26E-03,5.5935,-17.8411,63.2089,-6.0682
ant_1172.png,3.01E-02,3.42E-02,-6.66E-03,7.94E-04,5.1517,-1.8898,11.3828,51.8126
ant_1173.png,2.65E-02,3.92E-02,1.08E-02,-1.01E-03,5.6122,-17.1093,66.1849,0.8431
ant_1174.png,2.61E-02,3.97E-02,-8.23E-03,-1.22E-03,5.5824,-12.9185,67.3004,20.6171
ant_1175.png,2.69E-02,4.07E-02,4.29E-03,-8.32E-04,5.1047,-2.2743,20.8049,72.0677
ant_1176.png,2.98E-02,3.65E-02,-5.08E-03,-1.11E-03,4.7171,-1.1974,9.1267,63.8688
ant_1177.png,3.11E-02,3.74E-02,-1.07E-02,1.08E-03,5.3297,-3.1069,14.3775,38.5071
ant_1178.png,2.74E-02,3.75E-02,-1.19E-02,-7.03E-04,5.5846,-25.794,46.5912,-3.6039
ant_1179.png,2.76E-02,3.76E-02,9.23E-03,-7.19E-04,5.567,-12.2109,37.5684,18.0538
ant_1180.png,3.10E-02,3.72E-02,1.18E-02,9.14E-04,5.3902,-3.5403,14.7381,33.1173
ant_1181.png,3.06E-02,3.47E-02,3.14E-03,-3.37E-04,2.9538,-0.4597,4.5902,78.4819
ant_1182.png,2.61E-02,3.78E-02,-4.77E-03,-7.39E-04,5.4175,-4.6851,34.9664,58.1095
ant_1183.png,3.10E-02,3.49E-02,-9.47E-03,1.30E-03,5.3126,-2.6932,12.6069,39.1964
ant_1184.png,2.74E-02,3.44E-02,1.07E-02,1.09E-03,5.5419,-25.5707,48.419,-4.9424
ant_1185.png,2.70E-02,3.93E-02,-1.12E-02,7.32E-04,5.6089,-30.3601,52.2636,2.1227
ant_1186.png,2.68E-02,3.97E-02,-1.16E-02,1.38E-03,5.6136,-21.4594,59.1049,-1.4765
ant_1187.png,2.78E-02,3.51E-02,-1.96E-03,1.06E-03,3.4443,-0.543,5.3779,78.0083
ant_1188.png,2.83E-02,3.82E-02,1.18E-02,-1.15E-03,5.5678,-11.9899,33.1546,12.8025
ant_1189.png,2.65E-02,3.84E-02,8.34E-03,3.74E-04,5.5803,-14.1654,57.0959,20.1173
ant_1190.png,3.07E-02,3.80E-02,1.17E-02,5.65E-05,5.4172,-3.6781,15.6553,34.2101
ant_1191.png,2.98E-02,3.67E-02,9.85E-03,1.30E-03,5.4345,-4.3861,17.7707,31.5843
ant_1192.png,3.09E-02,3.43E-02,2.25E-03,-1.18E-03,1.4392,-0.3353,3.5334,81.5261
ant_1193.png,2.60E-02,3.42E-02,8.02E-03,2.07E-04,5.5212,-11.802,80.6371,14.2023
ant_1194.png,2.64E-02,3.53E-02,8.38E-03,-1.53E-04,5.5457,-15.1606,67.3558,11.055
ant_1195.png,2.67E-02,3.87E-02,8.50E-03,-7.70E-06,5.5796,-13.8061,50.176,20.8774
ant_1196.png,2.63E-02,3.74E-02,-5.55E-03,-8.90E-04,5.4745,-6.3817,39.9827,47.8427
ant_1197.png,3.06E-02,3.51E-02,3.33E-03,2.00E-04,3.1437,-0.4908,4.8336,77.7224
ant_1198.png,3.02E-02,3.41E-02,-5.01E-03,6.64E-04,4.6762,-1.0291,7.8875,64.2332
ant_1199.png,2.91E-02,3.94E-02,5.46E-03,1.20E-03,4.8473,-1.5345,12.411,66.6619
ant_1200.png,2.82E-02,3.49E-02,-2.94E-03,-3.86E-04,4.3177,-0.8129,7.3878,73.2292
ant_1201.png,2.92E-02,4.05E-02,2.60E-03,1.38E-03,2.1513,-0.5117,6.0651,88.146
ant_1202.png,2.76E-02,3.41E-02,-8.79E-03,-1.63E-04,5.5259,-14.2477,38.5662,13.0632
ant_1203.png,2.91E-02,3.44E-02,-9.28E-03,-1.62E-04,5.4783,-5.8013,21.2311,26.2147
ant_1204.png,2.74E-02,4.05E-02,-9.93E-03,-9.86E-05,5.5844,-12.6124,42.0714,20.6143
ant_1205.png,3.00E-02,3.48E-02,5.46E-03,-2.40E-04,4.8411,-1.2361,9.0662,61.8975
ant_1206.png,2.96E-02,3.35E-02,1.06E-02,1.17E-04,5.4788,-6.3238,20.7012,20.0074
ant_1207.png,2.61E-02,3.46E-02,5.77E-03,-1.34E-03,5.4814,-8.2429,52.0293,42.7822
ant_1208.png,2.76E-02,3.49E-02,1.25E-03,7.39E-04,1.697,-0.3533,3.6866,80.9556
ant_1209.png,2.97E-02,3.96E-02,-9.42E-03,-1.50E-03,5.3501,-3.6856,18.8422,42.9991
ant_1210.png,2.60E-02,3.35E-02,1.82E-03,-2.18E-04,4.6641,-0.9613,9.2406,76.1478
ant_1211.png,2.91E-02,3.56E-02,-1.11E-02,-1.20E-03,5.5113,-8.1896,25.1668,16.8391
ant_1212.png,2.62E-02,3.47E-02,-1.09E-02,-8.59E-04,5.5401,-9.936,89.362,-21.6625
ant_1213.png,2.63E-02,4.05E-02,-4.35E-03,-8.38E-04,5.2607,-2.9527,26.5947,70.1082
ant_1214.png,2.99E-02,3.47E-02,9.35E-03,4.25E-04,5.43,-4.0895,16.8383,32.4538
ant_1215.png,2.75E-02,4.00E-02,5.28E-03,3.80E-04,5.2295,-2.7569,21.0571,62.5477
ant_1216.png,2.97E-02,3.69E-02,-8.95E-03,-1.21E-03,5.3934,-3.7983,17.2829,37.4469
